seq_id,study_label,arm_id,outcome_id,llm_mean,llm_n,human_mean,human_n,comparable,note,human_norm,llm_norm
174,Effects of COVID information on Consumer Behavior and Policy Preferences,6_in_missouri_two_coronavirus_infected_hair_stylis,providing_in_person_schooling_for_college_students,1.0,50,0.55,,True,,0.347,-0.6187
174,Effects of COVID information on Consumer Behavior and Policy Preferences,6_in_missouri_two_coronavirus_infected_hair_stylis,providing_in_person_schooling_for_k_12_students,1.0,50,0.606,,True,,0.6001,-0.6187
174,Effects of COVID information on Consumer Behavior and Policy Preferences,6_in_missouri_two_coronavirus_infected_hair_stylis,requiring_non_essential_businesses_to_close_in_per,1.0,50,0.484,,True,,0.0486,-0.6187
174,Effects of COVID information on Consumer Behavior and Policy Preferences,6_in_missouri_two_coronavirus_infected_hair_stylis,requiring_people_to_wear_masks_in_indoor_public_sp,0.98,50,0.823,,True,,1.5811,-0.6348
174,Effects of COVID information on Consumer Behavior and Policy Preferences,6_in_missouri_two_coronavirus_infected_hair_stylis,requiring_workers_to_wear_mask,0.98,50,0.855,,True,,1.7258,-0.6348
174,Effects of COVID information on Consumer Behavior and Policy Preferences,7_in_a_flight_from_italy_to_south_korea_in_april_6,agree_to_be_vaccinated_in_spring_2021_with_covid_v,1.0,50,0.514,,True,,0.1842,-0.6187
174,Effects of COVID information on Consumer Behavior and Policy Preferences,7_in_a_flight_from_italy_to_south_korea_in_april_6,allowing_indoor_dining_at_restaurants,1.0,50,0.503,,True,,0.1345,-0.6187
174,Effects of COVID information on Consumer Behavior and Policy Preferences,7_in_a_flight_from_italy_to_south_korea_in_april_6,allowing_indoor_seating_at_bars,1.0,50,0.415,,True,,-0.2633,-0.6187
174,Effects of COVID information on Consumer Behavior and Policy Preferences,7_in_a_flight_from_italy_to_south_korea_in_april_6,believe_the_coronavirus_is_under_control_in_your_s,1.0,50,0.247,,True,,-1.0228,-0.6187
174,Effects of COVID information on Consumer Behavior and Policy Preferences,7_in_a_flight_from_italy_to_south_korea_in_april_6,book_a_flight_for_business_travel,3.08,50,0.174,,True,,-1.3528,1.0587
174,Effects of COVID information on Consumer Behavior and Policy Preferences,7_in_a_flight_from_italy_to_south_korea_in_april_6,book_a_flight_for_personal_travel,3.0,50,0.249,,True,,-1.0137,0.9942
174,Effects of COVID information on Consumer Behavior and Policy Preferences,7_in_a_flight_from_italy_to_south_korea_in_april_6,book_a_hotel_room_or_vacation_rental,3.04,50,0.289,,True,,-0.8329,1.0265
174,Effects of COVID information on Consumer Behavior and Policy Preferences,7_in_a_flight_from_italy_to_south_korea_in_april_6,confidence_in_safety_from_covid,3.9,50,0.183,,True,,-1.3121,1.72
174,Effects of COVID information on Consumer Behavior and Policy Preferences,7_in_a_flight_from_italy_to_south_korea_in_april_6,eat_at_a_restaurant,3.02,50,0.455,,True,,-0.0825,1.0104
174,Effects of COVID information on Consumer Behavior and Policy Preferences,7_in_a_flight_from_italy_to_south_korea_in_april_6,prohibiting_large_indoor_social_gatherings,1.0,50,0.752,,True,,1.2601,-0.6187
174,Effects of COVID information on Consumer Behavior and Policy Preferences,7_in_a_flight_from_italy_to_south_korea_in_april_6,providing_in_person_schooling_for_college_students,1.0,50,0.565,,True,,0.4148,-0.6187
174,Effects of COVID information on Consumer Behavior and Policy Preferences,7_in_a_flight_from_italy_to_south_korea_in_april_6,providing_in_person_schooling_for_k_12_students,1.0,50,0.601,,True,,0.5775,-0.6187
174,Effects of COVID information on Consumer Behavior and Policy Preferences,7_in_a_flight_from_italy_to_south_korea_in_april_6,requiring_non_essential_businesses_to_close_in_per,1.0,50,0.514,,True,,0.1842,-0.6187
174,Effects of COVID information on Consumer Behavior and Policy Preferences,7_in_a_flight_from_italy_to_south_korea_in_april_6,requiring_people_to_wear_masks_in_indoor_public_sp,1.0,50,0.844,,True,,1.676,-0.6187
174,Effects of COVID information on Consumer Behavior and Policy Preferences,7_in_a_flight_from_italy_to_south_korea_in_april_6,requiring_workers_to_wear_mask,1.0,50,0.869,,True,,1.7891,-0.6187
174,Effects of COVID information on Consumer Behavior and Policy Preferences,8_there_are_currently_77_000_americans_in_the_hosp,agree_to_be_vaccinated_in_spring_2021_with_covid_v,0.61,50,0.513,,True,,0.1797,-0.9332
174,Effects of COVID information on Consumer Behavior and Policy Preferences,8_there_are_currently_77_000_americans_in_the_hosp,allowing_indoor_dining_at_restaurants,1.0,50,0.458,,True,,-0.0689,-0.6187
174,Effects of COVID information on Consumer Behavior and Policy Preferences,8_there_are_currently_77_000_americans_in_the_hosp,allowing_indoor_seating_at_bars,1.0,50,0.397,,True,,-0.3447,-0.6187
174,Effects of COVID information on Consumer Behavior and Policy Preferences,8_there_are_currently_77_000_americans_in_the_hosp,believe_the_coronavirus_is_under_control_in_your_s,1.0,50,0.221,,True,,-1.1403,-0.6187
174,Effects of COVID information on Consumer Behavior and Policy Preferences,8_there_are_currently_77_000_americans_in_the_hosp,book_a_flight_for_business_travel,3.32,50,0.164,,True,,-1.398,1.2523
174,Effects of COVID information on Consumer Behavior and Policy Preferences,8_there_are_currently_77_000_americans_in_the_hosp,book_a_flight_for_personal_travel,3.18,50,0.216,,True,,-1.1629,1.1394
174,Effects of COVID information on Consumer Behavior and Policy Preferences,8_there_are_currently_77_000_americans_in_the_hosp,book_a_hotel_room_or_vacation_rental,3.32,50,0.244,,True,,-1.0363,1.2523
174,Effects of COVID information on Consumer Behavior and Policy Preferences,8_there_are_currently_77_000_americans_in_the_hosp,confidence_in_safety_from_covid,4.0,50,0.234,,True,,-1.0816,1.8007
174,Effects of COVID information on Consumer Behavior and Policy Preferences,8_there_are_currently_77_000_americans_in_the_hosp,eat_at_a_restaurant,3.36,50,0.438,,True,,-0.1593,1.2845
174,Effects of COVID information on Consumer Behavior and Policy Preferences,8_there_are_currently_77_000_americans_in_the_hosp,prohibiting_large_indoor_social_gatherings,1.0,50,0.787,,True,,1.4184,-0.6187
174,Effects of COVID information on Consumer Behavior and Policy Preferences,8_there_are_currently_77_000_americans_in_the_hosp,providing_in_person_schooling_for_college_students,1.0,50,0.516,,True,,0.1933,-0.6187
174,Effects of COVID information on Consumer Behavior and Policy Preferences,8_there_are_currently_77_000_americans_in_the_hosp,providing_in_person_schooling_for_k_12_students,1.0,50,0.561,,True,,0.3967,-0.6187
174,Effects of COVID information on Consumer Behavior and Policy Preferences,8_there_are_currently_77_000_americans_in_the_hosp,requiring_non_essential_businesses_to_close_in_per,1.0,50,0.571,,True,,0.4419,-0.6187
174,Effects of COVID information on Consumer Behavior and Policy Preferences,8_there_are_currently_77_000_americans_in_the_hosp,requiring_people_to_wear_masks_in_indoor_public_sp,1.0,50,0.857,,True,,1.7348,-0.6187
174,Effects of COVID information on Consumer Behavior and Policy Preferences,8_there_are_currently_77_000_americans_in_the_hosp,requiring_workers_to_wear_mask,1.0,50,0.877,,True,,1.8252,-0.6187
174,Effects of COVID information on Consumer Behavior and Policy Preferences,9_according_to_the_u_s_bureau_of_labor_statistics,agree_to_be_vaccinated_in_spring_2021_with_covid_v,0.57,50,,,False,arm not found in GT extraction,,
174,Effects of COVID information on Consumer Behavior and Policy Preferences,9_according_to_the_u_s_bureau_of_labor_statistics,allowing_indoor_dining_at_restaurants,0.42,50,,,False,arm not found in GT extraction,,
174,Effects of COVID information on Consumer Behavior and Policy Preferences,9_according_to_the_u_s_bureau_of_labor_statistics,allowing_indoor_seating_at_bars,0.36,50,,,False,arm not found in GT extraction,,
174,Effects of COVID information on Consumer Behavior and Policy Preferences,9_according_to_the_u_s_bureau_of_labor_statistics,believe_the_coronavirus_is_under_control_in_your_s,0.42,50,,,False,arm not found in GT extraction,,
174,Effects of COVID information on Consumer Behavior and Policy Preferences,9_according_to_the_u_s_bureau_of_labor_statistics,book_a_flight_for_business_travel,3.06,50,,,False,arm not found in GT extraction,,
174,Effects of COVID information on Consumer Behavior and Policy Preferences,9_according_to_the_u_s_bureau_of_labor_statistics,book_a_flight_for_personal_travel,3.18,50,,,False,arm not found in GT extraction,,
174,Effects of COVID information on Consumer Behavior and Policy Preferences,9_according_to_the_u_s_bureau_of_labor_statistics,book_a_hotel_room_or_vacation_rental,3.08,50,,,False,arm not found in GT extraction,,
174,Effects of COVID information on Consumer Behavior and Policy Preferences,9_according_to_the_u_s_bureau_of_labor_statistics,confidence_in_safety_from_covid,3.78,50,,,False,arm not found in GT extraction,,
174,Effects of COVID information on Consumer Behavior and Policy Preferences,9_according_to_the_u_s_bureau_of_labor_statistics,eat_at_a_restaurant,3.08,50,,,False,arm not found in GT extraction,,
174,Effects of COVID information on Consumer Behavior and Policy Preferences,9_according_to_the_u_s_bureau_of_labor_statistics,prohibiting_large_indoor_social_gatherings,0.5,50,,,False,arm not found in GT extraction,,
174,Effects of COVID information on Consumer Behavior and Policy Preferences,9_according_to_the_u_s_bureau_of_labor_statistics,providing_in_person_schooling_for_college_students,0.32,50,,,False,arm not found in GT extraction,,
174,Effects of COVID information on Consumer Behavior and Policy Preferences,9_according_to_the_u_s_bureau_of_labor_statistics,providing_in_person_schooling_for_k_12_students,0.5,50,,,False,arm not found in GT extraction,,
174,Effects of COVID information on Consumer Behavior and Policy Preferences,9_according_to_the_u_s_bureau_of_labor_statistics,requiring_non_essential_businesses_to_close_in_per,0.5,50,,,False,arm not found in GT extraction,,
174,Effects of COVID information on Consumer Behavior and Policy Preferences,9_according_to_the_u_s_bureau_of_labor_statistics,requiring_people_to_wear_masks_in_indoor_public_sp,0.4,50,,,False,arm not found in GT extraction,,
174,Effects of COVID information on Consumer Behavior and Policy Preferences,9_according_to_the_u_s_bureau_of_labor_statistics,requiring_workers_to_wear_mask,0.48,50,,,False,arm not found in GT extraction,,
176,A Word is Worth A Thousand Words: Biased Beliefs about Political Language Use,left,prediction_accuracy,34.96,150,23.402,735,True,"fuzzy_outcome_match:prediction_errors_output_by_ideology_error_moderat(sim=prediction_accuracy,score=0.41)",-0.0229,0.1351
176,A Word is Worth A Thousand Words: Biased Beliefs about Political Language Use,left_control,prediction_accuracy,35.64,150,,,False,outcome not found in GT extraction,,
176,A Word is Worth A Thousand Words: Biased Beliefs about Political Language Use,left_treatment,prediction_accuracy,27.2067,150,,,False,outcome not found in GT extraction,,
176,A Word is Worth A Thousand Words: Biased Beliefs about Political Language Use,moderate,prediction_accuracy,35.0267,150,24.61,735,True,"fuzzy_outcome_match:prediction_errors_output_by_ideology_error_moderat(sim=prediction_accuracy,score=0.41)",1.236,1.1516
176,A Word is Worth A Thousand Words: Biased Beliefs about Political Language Use,moderate_control,prediction_accuracy,35.3733,150,,,False,outcome not found in GT extraction,,
176,A Word is Worth A Thousand Words: Biased Beliefs about Political Language Use,moderate_treatment,prediction_accuracy,27.7067,150,,,False,outcome not found in GT extraction,,
176,A Word is Worth A Thousand Words: Biased Beliefs about Political Language Use,right,prediction_accuracy,34.8667,150,22.26,735,True,"fuzzy_outcome_match:prediction_errors_output_by_ideology_error_moderat(sim=prediction_accuracy,score=0.41)",-1.2131,-1.2867
176,A Word is Worth A Thousand Words: Biased Beliefs about Political Language Use,right_control,prediction_accuracy,35.4333,150,,,False,outcome not found in GT extraction,,
176,A Word is Worth A Thousand Words: Biased Beliefs about Political Language Use,right_treatment,prediction_accuracy,26.1733,150,,,False,outcome not found in GT extraction,,
178,"Rational inattention, macroeconomic expectation, and consumption-investment behavior",affect_group1,inflation_expectation,11.58,50,-0.378,739,True,"fuzzy_outcome_match:unemploymentexpectationrevision(sim=inflation_expectation,score=0.54)",-0.44,0.8699
178,"Rational inattention, macroeconomic expectation, and consumption-investment behavior",affect_group1,macroeconomic_variables_that_consumers_pay_attenti,0.93,50,,,False,outcome not found in GT extraction,,
178,"Rational inattention, macroeconomic expectation, and consumption-investment behavior",affect_group1,unemployment_expectation,11.68,50,-0.378,739,True,"fuzzy_outcome_match:unemploymentexpectationrevision(sim=unemployment_expectation,score=0.84)",-0.44,0.903
178,"Rational inattention, macroeconomic expectation, and consumption-investment behavior",affect_group4,inflation_expectation,12.26,50,-0.291,767,True,"fuzzy_outcome_match:unemploymentexpectationrevision(sim=inflation_expectation,score=0.54)",-0.4072,1.0951
178,"Rational inattention, macroeconomic expectation, and consumption-investment behavior",affect_group4,macroeconomic_variables_that_consumers_pay_attenti,1.06,50,,,False,outcome not found in GT extraction,,
178,"Rational inattention, macroeconomic expectation, and consumption-investment behavior",affect_group4,unemployment_expectation,12.56,50,-0.291,767,True,"fuzzy_outcome_match:unemploymentexpectationrevision(sim=unemployment_expectation,score=0.84)",-0.4072,1.1945
178,"Rational inattention, macroeconomic expectation, and consumption-investment behavior",consequence_group2,inflation_expectation,7.58,50,-2.584,739,True,"fuzzy_outcome_match:unemploymentexpectationrevision(sim=inflation_expectation,score=0.54)",-1.2723,-0.4551
178,"Rational inattention, macroeconomic expectation, and consumption-investment behavior",consequence_group2,macroeconomic_variables_that_consumers_pay_attenti,0.96,50,,,False,outcome not found in GT extraction,,
178,"Rational inattention, macroeconomic expectation, and consumption-investment behavior",consequence_group2,unemployment_expectation,7.44,50,-2.584,739,True,"fuzzy_outcome_match:unemploymentexpectationrevision(sim=unemployment_expectation,score=0.84)",-1.2723,-0.5015
178,"Rational inattention, macroeconomic expectation, and consumption-investment behavior",consequence_group5,inflation_expectation,9.4,50,1.947,767,True,"fuzzy_outcome_match:unemploymentexpectationrevision(sim=inflation_expectation,score=0.54)",0.4371,0.1477
178,"Rational inattention, macroeconomic expectation, and consumption-investment behavior",consequence_group5,macroeconomic_variables_that_consumers_pay_attenti,0.97,50,,,False,outcome not found in GT extraction,,
178,"Rational inattention, macroeconomic expectation, and consumption-investment behavior",consequence_group5,unemployment_expectation,8.98,50,1.947,767,True,"fuzzy_outcome_match:unemploymentexpectationrevision(sim=unemployment_expectation,score=0.84)",0.4371,0.0086
178,"Rational inattention, macroeconomic expectation, and consumption-investment behavior",financialliteracy,inflation_expectation,9.0,50,,,False,outcome not found in GT extraction,,
178,"Rational inattention, macroeconomic expectation, and consumption-investment behavior",financialliteracy,macroeconomic_variables_that_consumers_pay_attenti,1.0,50,,,False,outcome not found in GT extraction,,
178,"Rational inattention, macroeconomic expectation, and consumption-investment behavior",financialliteracy,unemployment_expectation,9.0,50,,,False,outcome not found in GT extraction,,
178,"Rational inattention, macroeconomic expectation, and consumption-investment behavior",highincome,inflation_expectation,9.0,50,,,False,outcome not found in GT extraction,,
178,"Rational inattention, macroeconomic expectation, and consumption-investment behavior",highincome,macroeconomic_variables_that_consumers_pay_attenti,0.96,50,,,False,outcome not found in GT extraction,,
178,"Rational inattention, macroeconomic expectation, and consumption-investment behavior",highincome,unemployment_expectation,9.0,50,,,False,outcome not found in GT extraction,,
178,"Rational inattention, macroeconomic expectation, and consumption-investment behavior",importanceofinflation,inflation_expectation,3.98,50,,,False,outcome not found in GT extraction,,
178,"Rational inattention, macroeconomic expectation, and consumption-investment behavior",importanceofinflation,macroeconomic_variables_that_consumers_pay_attenti,1.0,50,,,False,outcome not found in GT extraction,,
178,"Rational inattention, macroeconomic expectation, and consumption-investment behavior",importanceofinflation,unemployment_expectation,4.0,50,,,False,outcome not found in GT extraction,,
178,"Rational inattention, macroeconomic expectation, and consumption-investment behavior",liquidasset,inflation_expectation,9.0,50,,,False,outcome not found in GT extraction,,
178,"Rational inattention, macroeconomic expectation, and consumption-investment behavior",liquidasset,macroeconomic_variables_that_consumers_pay_attenti,0.98,50,,,False,outcome not found in GT extraction,,
178,"Rational inattention, macroeconomic expectation, and consumption-investment behavior",liquidasset,unemployment_expectation,9.0,50,,,False,outcome not found in GT extraction,,
178,"Rational inattention, macroeconomic expectation, and consumption-investment behavior",literacyofinflation,inflation_expectation,4.0,50,,,False,outcome not found in GT extraction,,
178,"Rational inattention, macroeconomic expectation, and consumption-investment behavior",literacyofinflation,macroeconomic_variables_that_consumers_pay_attenti,0.98,50,,,False,outcome not found in GT extraction,,
178,"Rational inattention, macroeconomic expectation, and consumption-investment behavior",literacyofinflation,unemployment_expectation,4.0,50,,,False,outcome not found in GT extraction,,
178,"Rational inattention, macroeconomic expectation, and consumption-investment behavior",nigroup,inflation_expectation,4.04,50,5.248,767,True,"fuzzy_outcome_match:unemploymentexpectationrevision(sim=inflation_expectation,score=0.54)",1.6825,-1.6278
178,"Rational inattention, macroeconomic expectation, and consumption-investment behavior",nigroup,macroeconomic_variables_that_consumers_pay_attenti,0.99,50,,,False,outcome not found in GT extraction,,
178,"Rational inattention, macroeconomic expectation, and consumption-investment behavior",nigroup,unemployment_expectation,4.02,50,5.248,767,True,"fuzzy_outcome_match:unemploymentexpectationrevision(sim=unemployment_expectation,score=0.84)",1.6825,-1.6344
178,"Rational inattention, macroeconomic expectation, and consumption-investment behavior",overall_sample,inflation_expectation,9.0,50,,,False,outcome not found in GT extraction,,
178,"Rational inattention, macroeconomic expectation, and consumption-investment behavior",overall_sample,macroeconomic_variables_that_consumers_pay_attenti,0.97,50,,,False,outcome not found in GT extraction,,
178,"Rational inattention, macroeconomic expectation, and consumption-investment behavior",overall_sample,unemployment_expectation,9.0,50,,,False,outcome not found in GT extraction,,
178,"Rational inattention, macroeconomic expectation, and consumption-investment behavior",priorinflationuncertainty,inflation_expectation,9.0,50,,,False,outcome not found in GT extraction,,
178,"Rational inattention, macroeconomic expectation, and consumption-investment behavior",priorinflationuncertainty,macroeconomic_variables_that_consumers_pay_attenti,1.0,50,,,False,outcome not found in GT extraction,,
178,"Rational inattention, macroeconomic expectation, and consumption-investment behavior",priorinflationuncertainty,unemployment_expectation,9.0,50,,,False,outcome not found in GT extraction,,
178,"Rational inattention, macroeconomic expectation, and consumption-investment behavior",subjectiveuncertaintyininflation,inflation_expectation,4.04,50,,,False,outcome not found in GT extraction,,
178,"Rational inattention, macroeconomic expectation, and consumption-investment behavior",subjectiveuncertaintyininflation,macroeconomic_variables_that_consumers_pay_attenti,1.0,50,,,False,outcome not found in GT extraction,,
178,"Rational inattention, macroeconomic expectation, and consumption-investment behavior",subjectiveuncertaintyininflation,unemployment_expectation,3.94,50,,,False,outcome not found in GT extraction,,
